team_name,league,country,season,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,country_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played
SCO Angers,Ligue 1,France,2015,Arrivals,Grégory Bourillon,https://www.transfermarkt.com/gregory-bourillon/profil/spieler/12386,Centre-Back,31,France,Stade Reims,Ligue 1,France,0,FALSE,NA,Winter,15,8,1,512
SCO Angers,Ligue 1,France,2015,Arrivals,Diego Gómez,https://www.transfermarkt.com/diego-gomez/profil/spieler/45082,Attacking Midfield,31,Argentina,Without Club,NA,NA,NA,FALSE,-,Winter,3,2,0,82
SCO Angers,Ligue 1,France,2015,Departures,Abdoul Camara,https://www.transfermarkt.com/abdoul-camara/profil/spieler/60588,Left Winger,25,Guinea,Derby,Championship,England,1700000,FALSE,NA,Winter,17,17,2,1459
SCO Angers,Ligue 1,France,2015,Departures,Ludovic Butelle,https://www.transfermarkt.com/ludovic-butelle/profil/spieler/12029,Goalkeeper,32,France,Club Brugge,Jupiler Pro League,Belgium,1000000,FALSE,NA,Winter,20,19,0,1710
SCO Angers,Ligue 1,France,2015,Departures,Jonas Pessalli,https://www.transfermarkt.com/jonas-pessalli/profil/spieler/125229,Right Winger,25,Brazil,Luçon FC,Championnat National,France,NA,TRUE,loan transfer,Winter,NA,NA,NA,NA
SCO Angers,Ligue 1,France,2015,Departures,Kalifa Traoré,https://www.transfermarkt.com/kalifa-traore/profil/spieler/184961,Centre-Back,24,Mali,Les Herbiers VF,Championnat National,France,NA,TRUE,loan transfer,Winter,NA,NA,NA,NA
SCO Angers,Ligue 1,France,2015,Departures,Anthar Yahia,https://www.transfermarkt.com/anthar-yahia/profil/spieler/5586,Centre-Back,33,Algeria,US Orléans,Championnat National,France,NA,TRUE,loan transfer,Winter,NA,NA,NA,NA
SCO Angers,Ligue 1,France,2015,Departures,Diego Gómez,https://www.transfermarkt.com/diego-gomez/profil/spieler/45082,Attacking Midfield,32,Argentina,US Boulogne,Championnat National,France,NA,TRUE,loan transfer,Winter,3,2,0,82
SCO Angers,Ligue 1,France,2015,Departures,Bilel Mohsni,https://www.transfermarkt.com/bilel-mohsni/profil/spieler/155972,Centre-Back,28,Tunisia,Paris FC,Ligue 2,France,0,FALSE,NA,Winter,1,0,0,0
SCO Angers,Ligue 1,France,2015,Departures,Ismaël Keïta,https://www.transfermarkt.com/ismael-keita/profil/spieler/126013,Defensive Midfield,25,Mali,Paris FC,Ligue 2,France,NA,FALSE,?,Winter,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Arrivals,Issiaga Sylla,https://www.transfermarkt.com/issiaga-sylla/profil/spieler/220878,Left-Back,21,Guinea,Toulouse,Ligue 1,France,NA,TRUE,loan transfer,Summer,39,38,0,3084
GFC Ajaccio,NA,NA,2015,Arrivals,Alexandre Coeff,https://www.transfermarkt.com/alexandre-coeff/profil/spieler/89450,Centre-Back,23,France,Udinese Calcio,Serie A,Italy,NA,TRUE,loan transfer,Summer,35,28,0,2318
GFC Ajaccio,NA,NA,2015,Arrivals,Issiar Dia,https://www.transfermarkt.com/issiar-dia/profil/spieler/43942,Right Winger,28,Senegal,Al-Duhail SC,Stars League,Qatar,0,FALSE,NA,Summer,14,12,0,445
GFC Ajaccio,NA,NA,2015,Arrivals,Jacques Zoua,https://www.transfermarkt.com/jacques-zoua/profil/spieler/106181,Centre-Forward,23,Cameroon,Hamburger SV,Bundesliga,Germany,0,FALSE,NA,Summer,40,32,5,2385
GFC Ajaccio,NA,NA,2015,Arrivals,Damjan Djokovic,https://www.transfermarkt.com/damjan-djokovic/profil/spieler/143039,Central Midfield,25,Croatia,Bologna,Serie A,Italy,0,FALSE,NA,Summer,41,39,2,2720
GFC Ajaccio,NA,NA,2015,Arrivals,Jérôme Le Moigne,https://www.transfermarkt.com/jerome-le-moigne/profil/spieler/39893,Defensive Midfield,32,France,Lens,Ligue 2,France,0,FALSE,NA,Summer,37,33,0,2567
GFC Ajaccio,NA,NA,2015,Arrivals,Alassane Touré,https://www.transfermarkt.com/alassane-toure/profil/spieler/77740,Right-Back,26,France,Tours FC,Ligue 2,France,0,FALSE,NA,Summer,19,14,1,1023
GFC Ajaccio,NA,NA,2015,Arrivals,Kader Mangane,https://www.transfermarkt.com/kader-mangane/profil/spieler/4796,Centre-Back,32,Senegal,Without Club,NA,NA,NA,FALSE,-,Summer,38,35,1,2876
GFC Ajaccio,NA,NA,2015,Departures,Yoann Andreu,https://www.transfermarkt.com/yoann-andreu/profil/spieler/92385,Left-Back,26,France,SCO Angers,Ligue 1,France,0,FALSE,NA,Summer,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Departures,Cyriaque Rivieyran,https://www.transfermarkt.com/cyriaque-rivieyran/profil/spieler/127215,Right-Back,24,France,Clermont Foot,Ligue 2,France,0,FALSE,NA,Summer,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Departures,Ali M'Madi,https://www.transfermarkt.com/ali-mmadi/profil/spieler/165351,Left Winger,25,Comoros,Grenoble,National 2 - Grp. B,France,0,FALSE,NA,Summer,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Departures,Rafik Boujedra,https://www.transfermarkt.com/rafik-boujedra/profil/spieler/282873,Attacking Midfield,22,Tunisia,Bourg-en-Bresse,Ligue 2,France,0,FALSE,NA,Summer,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Departures,Florian Fabre,https://www.transfermarkt.com/florian-fabre/profil/spieler/315044,Central Midfield,28,France,Nîmes Olympique,Ligue 2,France,0,FALSE,NA,Summer,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Departures,Matar Fall,https://www.transfermarkt.com/matar-fall/profil/spieler/57379,Right-Back,33,Senegal,SC Toulon,NA,France,0,FALSE,NA,Summer,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Departures,Pierre-François Sinapi,https://www.transfermarkt.com/pierre-francois-sinapi/profil/spieler/216542,Defensive Midfield,25,France,Bocognano,NA,France,0,FALSE,NA,Summer,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Departures,Lucas Libbra,https://www.transfermarkt.com/lucas-libbra/profil/spieler/283066,Right Winger,19,France,AS Vitré,National 2 - Grp. D,France,0,FALSE,NA,Summer,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Departures,Julien François,https://www.transfermarkt.com/julien-francois/profil/spieler/44605,Defensive Midfield,35,France,NA,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
GFC Ajaccio,NA,NA,2015,Arrivals,Amine Chermiti,https://www.transfermarkt.com/amine-chermiti/profil/spieler/61682,Centre-Forward,28,Tunisia,FC Zürich,Super League,Switzerland,0,FALSE,NA,Winter,17,11,0,355
GFC Ajaccio,NA,NA,2015,Departures,Issiar Dia,https://www.transfermarkt.com/issiar-dia/profil/spieler/43942,Right Winger,28,Senegal,Al-Kharaitiyat,Stars League,Qatar,0,FALSE,NA,Winter,14,12,0,445
