team_name,league,country,season,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,country_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played
Chelsea FC,Premier League,England,2015,Arrivals,Andreas Christensen,https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948,Centre-Back,19,Denmark,Chelsea U23,Premier League 2,England,NA,FALSE,-,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Arrivals,Marco Amelia,https://www.transfermarkt.com/marco-amelia/profil/spieler/16810,Goalkeeper,33,Italy,Without Club,NA,NA,NA,FALSE,-,Summer,8,0,0,0
Chelsea FC,Premier League,England,2015,Departures,Filipe Luís,https://www.transfermarkt.com/filipe-luis/profil/spieler/21725,Left-Back,29,Brazil,Atlético Madrid,LaLiga,Spain,16000000,FALSE,NA,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Petr Cech,https://www.transfermarkt.com/petr-cech/profil/spieler/5658,Goalkeeper,33,Czech Republic,Arsenal,Premier League,England,14000000,FALSE,NA,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Thorgan Hazard,https://www.transfermarkt.com/thorgan-hazard/profil/spieler/102226,Left Winger,22,Belgium,Bor. M'gladbach,Bundesliga,Germany,8000000,FALSE,NA,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Oriol Romeu,https://www.transfermarkt.com/oriol-romeu/profil/spieler/66100,Defensive Midfield,23,Spain,Southampton,Premier League,England,7000000,FALSE,NA,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Gaël Kakuta,https://www.transfermarkt.com/gael-kakuta/profil/spieler/74297,Attacking Midfield,24,DR Congo,Sevilla FC,LaLiga,Spain,6000000,FALSE,NA,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,Right Winger,23,Egypt,AS Roma,Serie A,Italy,5000000,TRUE,NA,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Juan Cuadrado,https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970,Right-Back,27,Colombia,Juventus,Serie A,Italy,1800000,TRUE,NA,Summer,2,1,0,26
Chelsea FC,Premier League,England,2015,Departures,Josh McEachran,https://www.transfermarkt.com/josh-mceachran/profil/spieler/128905,Central Midfield,22,England,Brentford,Championship,England,1040000,FALSE,NA,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Nathaniel Chalobah,https://www.transfermarkt.com/nathaniel-chalobah/profil/spieler/128900,Defensive Midfield,20,England,SSC Napoli,Serie A,Italy,250000,TRUE,NA,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Marco van Ginkel,https://www.transfermarkt.com/marco-van-ginkel/profil/spieler/147034,Central Midfield,22,Netherlands,Stoke City,Premier League,England,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Nathan,https://www.transfermarkt.com/nathan/profil/spieler/294798,Attacking Midfield,19,Brazil,Vitesse,Eredivisie,Netherlands,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Marko Marin,https://www.transfermarkt.com/marko-marin/profil/spieler/35251,Attacking Midfield,26,Germany,Trabzonspor,Süper Lig,Turkey,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Andreas Christensen,https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948,Centre-Back,19,Denmark,Bor. M'gladbach,Bundesliga,Germany,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Kenneth Omeruo,https://www.transfermarkt.com/kenneth-omeruo/profil/spieler/131708,Centre-Back,21,Nigeria,Kasimpasa,Süper Lig,Turkey,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Danilo Pantic,https://www.transfermarkt.com/danilo-pantic/profil/spieler/222830,Attacking Midfield,18,Serbia,Vitesse,Eredivisie,Netherlands,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Michael Hector,https://www.transfermarkt.com/michael-hector/profil/spieler/157490,Centre-Back,23,Jamaica,Reading,Championship,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Chelsea FC,Premier League,England,2015,Departures,Lewis Baker,https://www.transfermarkt.com/lewis-baker/profil/spieler/198589,Central Midfield,20,England,Vitesse,Eredivisie,Netherlands,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Didier Drogba,https://www.transfermarkt.com/didier-drogba/profil/spieler/3924,Centre-Forward,37,Cote d'Ivoire,Montréal,MLS,Canada,0,FALSE,NA,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Victor Moses,https://www.transfermarkt.com/victor-moses/profil/spieler/59866,Right Midfield,24,Nigeria,West Ham,Premier League,England,NA,TRUE,loan transfer,Summer,2,1,0,8
Chelsea FC,Premier League,England,2015,Departures,Christian Atsu,https://www.transfermarkt.com/christian-atsu/profil/spieler/186997,Left Winger,23,Ghana,Bournemouth,Premier League,England,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Patrick Bamford,https://www.transfermarkt.com/patrick-bamford/profil/spieler/183334,Centre-Forward,21,England,Crystal Palace,Premier League,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Chelsea FC,Premier League,England,2015,Departures,Mario Pasalic,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,Central Midfield,20,Croatia,Monaco,Ligue 1,Monaco,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Lucas Piazon,https://www.transfermarkt.com/lucas-piazon/profil/spieler/176485,Right Winger,21,Brazil,Reading,Championship,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Chelsea FC,Premier League,England,2015,Departures,Wallace Oliveira,https://www.transfermarkt.com/wallace-oliveira/profil/spieler/181779,Right-Back,21,Brazil,Carpi,Serie A,Italy,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Nathan Aké,https://www.transfermarkt.com/nathan-ake/profil/spieler/177476,Centre-Back,20,Netherlands,Watford,Premier League,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Chelsea FC,Premier League,England,2015,Departures,Cristian Cuevas,https://www.transfermarkt.com/cristian-cuevas/profil/spieler/186863,Left-Back,20,Chile,Sint-Truiden,Jupiler Pro League,Belgium,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Ulises Dávila,https://www.transfermarkt.com/ulises-davila/profil/spieler/108820,Second Striker,24,Mexico,Vitória Setúbal,Liga Bwin,Portugal,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Matej Delac,https://www.transfermarkt.com/matej-delac/profil/spieler/60220,Goalkeeper,22,Croatia,FK Sarajevo,Premijer Liga,Bosnia-Herzegovina,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Todd Kane,https://www.transfermarkt.com/todd-kane/profil/spieler/154287,Right-Back,21,England,NEC Nijmegen,Eredivisie,Netherlands,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Arrivals,Matt Miazga,https://www.transfermarkt.com/matt-miazga/profil/spieler/245893,Centre-Back,20,United States,New York,MLS,United States,4600000,FALSE,NA,Winter,7,2,0,135
Chelsea FC,Premier League,England,2015,Arrivals,Alexandre Pato,https://www.transfermarkt.com/alexandre-pato/profil/spieler/37579,Centre-Forward,26,Brazil,Corinthians,Série A,Brazil,NA,TRUE,loan transfer,Winter,10,2,1,131
Chelsea FC,Premier League,England,2015,Arrivals,Marco van Ginkel,https://www.transfermarkt.com/marco-van-ginkel/profil/spieler/147034,Central Midfield,23,Netherlands,Stoke City,Premier League,England,NA,TRUE,"End of loan Jan 31, 2016",Winter,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Arrivals,Christian Atsu,https://www.transfermarkt.com/christian-atsu/profil/spieler/186997,Left Winger,23,Ghana,Bournemouth,Premier League,England,NA,TRUE,"End of loan Jan 4, 2016",Winter,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Arrivals,Patrick Bamford,https://www.transfermarkt.com/patrick-bamford/profil/spieler/183334,Centre-Forward,22,England,Crystal Palace,Premier League,England,NA,TRUE,"End of loan Jan 4, 2016",Winter,0,0,0,0
Chelsea FC,Premier League,England,2015,Arrivals,Wallace Oliveira,https://www.transfermarkt.com/wallace-oliveira/profil/spieler/181779,Right-Back,21,Brazil,Carpi,Serie A,Italy,NA,TRUE,"End of loan Jan 6, 2016",Winter,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Arrivals,Ulises Dávila,https://www.transfermarkt.com/ulises-davila/profil/spieler/108820,Second Striker,24,Mexico,Vitória Setúbal,Liga Bwin,Portugal,NA,TRUE,"End of loan Dec 31, 2015",Winter,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Arrivals,Marco Amelia,https://www.transfermarkt.com/marco-amelia/profil/spieler/16810,Goalkeeper,33,Italy,Without Club,NA,NA,NA,FALSE,-,Winter,8,0,0,0
Chelsea FC,Premier League,England,2015,Departures,Ramires,https://www.transfermarkt.com/ramires/profil/spieler/54170,Central Midfield,28,Brazil,Jiangsu FC,Super League,China,28000000,FALSE,NA,Winter,25,21,3,1289
Chelsea FC,Premier League,England,2015,Departures,Papy Djilobodji,https://www.transfermarkt.com/papy-djilobodji/profil/spieler/136610,Centre-Back,27,Senegal,Werder Bremen,Bundesliga,Germany,400000,TRUE,NA,Winter,4,1,0,0
Chelsea FC,Premier League,England,2015,Departures,Jamal Blackman,https://www.transfermarkt.com/jamal-blackman/profil/spieler/128898,Goalkeeper,22,England,Östersund,Allsvenskan,Sweden,NA,TRUE,loan transfer,Winter,13,0,0,0
Chelsea FC,Premier League,England,2015,Departures,Ulises Dávila,https://www.transfermarkt.com/ulises-davila/profil/spieler/108820,Second Striker,24,Mexico,Santos Laguna,Liga MX Clausura,Mexico,0,FALSE,NA,Winter,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Marco van Ginkel,https://www.transfermarkt.com/marco-van-ginkel/profil/spieler/147034,Central Midfield,23,Netherlands,PSV Eindhoven,Eredivisie,Netherlands,NA,TRUE,loan transfer,Winter,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Christian Atsu,https://www.transfermarkt.com/christian-atsu/profil/spieler/186997,Left Winger,24,Ghana,Málaga CF,LaLiga,Spain,NA,TRUE,loan transfer,Winter,NA,NA,NA,NA
Chelsea FC,Premier League,England,2015,Departures,Patrick Bamford,https://www.transfermarkt.com/patrick-bamford/profil/spieler/183334,Centre-Forward,22,England,Norwich,Premier League,England,NA,TRUE,loan transfer,Winter,0,0,0,0
Chelsea FC,Premier League,England,2015,Departures,Wallace Oliveira,https://www.transfermarkt.com/wallace-oliveira/profil/spieler/181779,Right-Back,21,Brazil,Grêmio,Série A,Brazil,NA,TRUE,loan transfer,Winter,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Kevin De Bruyne,https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755,Attacking Midfield,24,Belgium,VfL Wolfsburg,Bundesliga,Germany,76000000,FALSE,NA,Summer,42,41,16,3112
Manchester City,Premier League,England,2015,Arrivals,Raheem Sterling,https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425,Left Winger,20,England,Liverpool,Premier League,England,63700000,FALSE,NA,Summer,52,47,11,2981
Manchester City,Premier League,England,2015,Arrivals,Nicolás Otamendi,https://www.transfermarkt.com/nicolas-otamendi/profil/spieler/54781,Centre-Back,27,Argentina,Valencia,LaLiga,Spain,44500000,FALSE,NA,Summer,53,49,1,4268
Manchester City,Premier League,England,2015,Arrivals,Fabian Delph,https://www.transfermarkt.com/fabian-delph/profil/spieler/50362,Central Midfield,25,England,Aston Villa,Premier League,England,11500000,FALSE,NA,Summer,31,27,2,1235
Manchester City,Premier League,England,2015,Arrivals,Patrick Roberts,https://www.transfermarkt.com/patrick-roberts/profil/spieler/225452,Right Winger,18,England,Fulham,Championship,England,7200000,FALSE,NA,Summer,10,3,0,54
Manchester City,Premier League,England,2015,Arrivals,Enes Ünal,https://www.transfermarkt.com/enes-unal/profil/spieler/251106,Centre-Forward,18,Turkey,Bursaspor,Süper Lig,Turkey,4400000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Florian Lejeune,https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,Centre-Back,24,France,Girona,LaLiga2,Spain,300000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Rubén Sobrino,https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,Centre-Forward,23,Spain,Ponferradina,LaLiga2,Spain,275000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Luke Brattan,https://www.transfermarkt.com/luke-brattan/profil/spieler/114365,Defensive Midfield,25,Australia,Brisbane Roar,A-League Men,Australia,0,FALSE,NA,Summer,0,0,0,0
Manchester City,Premier League,England,2015,Arrivals,Álvaro Negredo,https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,Centre-Forward,29,Spain,Valencia,LaLiga,Spain,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,Centre-Back,22,Serbia,FC Schalke 04,Bundesliga,Germany,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,Right-Back,27,England,Fiorentina,Serie A,Italy,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Rony Lopes,https://www.transfermarkt.com/rony-lopes/profil/spieler/174694,Right Winger,19,Portugal,LOSC Lille,Ligue 1,France,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Karim Rekik,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579,Centre-Back,20,Netherlands,PSV Eindhoven,Eredivisie,Netherlands,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Scott Sinclair,https://www.transfermarkt.com/scott-sinclair/profil/spieler/31552,Left Winger,26,England,Aston Villa,Premier League,England,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Bruno Zuculini,https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507,Defensive Midfield,22,Argentina,Córdoba CF,LaLiga,Spain,NA,TRUE,"End of loan Jun 30, 2015",Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Arrivals,Jason Denayer,https://www.transfermarkt.com/jason-denayer/profil/spieler/277114,Centre-Back,20,Belgium,Celtic,Premiership,Scotland,NA,TRUE,"End of loan Jun 30, 2015",Summer,2,0,0,0
Manchester City,Premier League,England,2015,Arrivals,Kelechi Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,Centre-Forward,18,Nigeria,Man City U18,NA,England,NA,FALSE,-,Summer,48,35,14,1198
Manchester City,Premier League,England,2015,Departures,Álvaro Negredo,https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,Centre-Forward,29,Spain,Valencia,LaLiga,Spain,28000000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Rony Lopes,https://www.transfermarkt.com/rony-lopes/profil/spieler/174694,Right Winger,19,Portugal,Monaco,Ligue 1,Monaco,12000000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,Centre-Back,22,Serbia,FC Schalke 04,Bundesliga,Germany,9500000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Karim Rekik,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579,Centre-Back,20,Netherlands,Marseille,Ligue 1,France,5000000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Edin Dzeko,https://www.transfermarkt.com/edin-dzeko/profil/spieler/28396,Centre-Forward,29,Bosnia-Herzegovina,AS Roma,Serie A,Italy,4000000,TRUE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Scott Sinclair,https://www.transfermarkt.com/scott-sinclair/profil/spieler/31552,Left Winger,26,England,Aston Villa,Premier League,England,3500000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Stevan Jovetic,https://www.transfermarkt.com/stevan-jovetic/profil/spieler/46104,Centre-Forward,25,Montenegro,Inter,Serie A,Italy,2500000,TRUE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Dedryck Boyata,https://www.transfermarkt.com/dedryck-boyata/profil/spieler/88262,Centre-Back,24,Belgium,Celtic,Premiership,Scotland,2000000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,José Pozo,https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,Attacking Midfield,19,Spain,UD Almería,LaLiga2,Spain,500000,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Jason Denayer,https://www.transfermarkt.com/jason-denayer/profil/spieler/277114,Centre-Back,20,Belgium,Galatasaray,Süper Lig,Turkey,436000,TRUE,NA,Summer,2,0,0,0
Manchester City,Premier League,England,2015,Departures,Luke Brattan,https://www.transfermarkt.com/luke-brattan/profil/spieler/114365,Defensive Midfield,25,Australia,Bolton,Championship,England,NA,TRUE,loan transfer,Summer,0,0,0,0
Manchester City,Premier League,England,2015,Departures,James Milner,https://www.transfermarkt.com/james-milner/profil/spieler/3333,Central Midfield,29,England,Liverpool,Premier League,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Micah Richards,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,Right-Back,27,England,Aston Villa,Premier League,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,John Guidetti,https://www.transfermarkt.com/john-guidetti/profil/spieler/98596,Centre-Forward,23,Sweden,Celta de Vigo,LaLiga,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Adam Drury,https://www.transfermarkt.com/adam-drury/profil/spieler/186292,Right-Back,21,England,Bristol Rovers,League Two,England,0,FALSE,NA,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Enes Ünal,https://www.transfermarkt.com/enes-unal/profil/spieler/251106,Centre-Forward,18,Turkey,KRC Genk,Jupiler Pro League,Belgium,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Bruno Zuculini,https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507,Defensive Midfield,22,Argentina,Middlesbrough,Championship,England,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Manchester City,Premier League,England,2015,Departures,Florian Lejeune,https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,Centre-Back,24,France,Girona,LaLiga2,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
