team_name,league,country,season,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,country_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Iñigo Vicente,https://www.transfermarkt.com/inigo-vicente/profil/spieler/335216,Left Winger,22,Spain,CD Mirandés,LaLiga2,Spain,NA,TRUE,"End of loan Jul 21, 2020",Summer,27,3,0,49
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Cristian Ganea,https://www.transfermarkt.com/cristian-ganea/profil/spieler/262117,Left-Back,28,Romania,FCV Farul,Liga 1 - Relegation group,Romania,NA,TRUE,"End of loan Jul 1, 2020",Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Andoni López,https://www.transfermarkt.com/andoni-lopez/profil/spieler/340206,Left-Back,24,Spain,Elche CF,LaLiga,Spain,NA,TRUE,"End of loan Aug 24, 2020",Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Hodei Oleaga,https://www.transfermarkt.com/hodei-oleaga/profil/spieler/338286,Goalkeeper,23,Spain,UD Melilla,2ª B - Grupo I,Spain,NA,TRUE,"End of loan Jun 30, 2020",Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Oihan Sancet,https://www.transfermarkt.com/oihan-sancet/profil/spieler/571020,Attacking Midfield,20,Spain,Bilbao Athletic,2ª B - Fase de ascenso,Spain,NA,FALSE,-,Summer,43,26,2,1122
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Unai Vencedor,https://www.transfermarkt.com/unai-vencedor/profil/spieler/610083,Central Midfield,19,Spain,Bilbao Athletic,2ª B - Fase de ascenso,Spain,NA,FALSE,-,Summer,45,34,0,2024
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Jokin Ezkieta,https://www.transfermarkt.com/jokin-ezkieta/profil/spieler/379548,Goalkeeper,23,Spain,Bilbao Athletic,2ª B - Fase de ascenso,Spain,NA,FALSE,-,Summer,45,3,0,270
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Dani Vivian,https://www.transfermarkt.com/dani-vivian/profil/spieler/524000,Centre-Back,21,Spain,Bilbao Athletic,2ª B - Fase de ascenso,Spain,NA,FALSE,-,Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Jon Morcillo,https://www.transfermarkt.com/jon-morcillo/profil/spieler/455349,Left Winger,21,Spain,Bilbao Athletic,2ª B - Fase de ascenso,Spain,NA,FALSE,-,Summer,46,36,2,1519
Athletic Bilbao,LaLiga,Spain,2020,Departures,Gaizka Larrazabal,https://www.transfermarkt.com/gaizka-larrazabal/profil/spieler/439465,Right Winger,22,Spain,Real Zaragoza,LaLiga2,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Departures,Cristian Ganea,https://www.transfermarkt.com/cristian-ganea/profil/spieler/262117,Left-Back,28,Romania,Aris Saloniki,Super League 1,Greece,0,FALSE,NA,Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Departures,Andoni López,https://www.transfermarkt.com/andoni-lopez/profil/spieler/340206,Left-Back,24,Spain,UD Logroñés,LaLiga2,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Departures,Hodei Oleaga,https://www.transfermarkt.com/hodei-oleaga/profil/spieler/338286,Goalkeeper,23,Spain,Barakaldo CF ,2ª B - Fase de descenso,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Departures,Dani Vivian,https://www.transfermarkt.com/dani-vivian/profil/spieler/524000,Centre-Back,21,Spain,CD Mirandés,LaLiga2,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Departures,Mikel San José,https://www.transfermarkt.com/mikel-san-jose/profil/spieler/52469,Defensive Midfield,31,Spain,Without Club,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Departures,Beñat Etxebarria,https://www.transfermarkt.com/benat-etxebarria/profil/spieler/40888,Central Midfield,33,Spain,Without Club,NA,NA,NA,FALSE,-,Summer,NA,NA,NA,NA
Athletic Bilbao,LaLiga,Spain,2020,Arrivals,Oier Zarraga,https://www.transfermarkt.com/oier-zarraga/profil/spieler/524010,Central Midfield,22,Spain,Bilbao Athletic,2ª B - Fase de ascenso,Spain,NA,FALSE,-,Winter,18,5,0,97
Athletic Bilbao,LaLiga,Spain,2020,Departures,Iñigo Córdoba,https://www.transfermarkt.com/inigo-cordoba/profil/spieler/251848,Left Winger,23,Spain,Alavés,LaLiga,Spain,NA,TRUE,loan transfer,Winter,14,3,0,94
Athletic Bilbao,LaLiga,Spain,2020,Departures,Kenan Kodro,https://www.transfermarkt.com/kenan-kodro/profil/spieler/197126,Centre-Forward,27,Bosnia-Herzegovina,Real Valladolid,LaLiga,Spain,NA,TRUE,loan transfer,Winter,13,3,1,41
Getafe CF,LaLiga,Spain,2020,Arrivals,Marc Cucurella,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,Left-Back,21,Spain,Barcelona,LaLiga,Spain,11800000,FALSE,NA,Summer,39,39,3,3324
Getafe CF,LaLiga,Spain,2020,Arrivals,Enes Ünal,https://www.transfermarkt.com/enes-unal/profil/spieler/251106,Centre-Forward,23,Turkey,Villarreal,LaLiga,Spain,9000000,FALSE,NA,Summer,31,29,5,1342
Getafe CF,LaLiga,Spain,2020,Arrivals,Cucho Hernández,https://www.transfermarkt.com/cucho-hernandez/profil/spieler/459463,Centre-Forward,21,Colombia,Watford,Championship,England,NA,TRUE,loan transfer,Summer,23,23,2,1474
Getafe CF,LaLiga,Spain,2020,Arrivals,Abdoulay Diaby,https://www.transfermarkt.com/abdoulay-diaby/profil/spieler/148396,Right Winger,29,Mali,Sporting CP,Liga Bwin,Portugal,NA,TRUE,loan transfer,Summer,11,3,0,121
Getafe CF,LaLiga,Spain,2020,Arrivals,Víctor Mollejo,https://www.transfermarkt.com/victor-mollejo/profil/spieler/505673,Right Winger,19,Spain,Atlético Madrid,LaLiga,Spain,NA,TRUE,loan transfer,Summer,8,4,0,68
Getafe CF,LaLiga,Spain,2020,Arrivals,Ante Palaversa,https://www.transfermarkt.com/ante-palaversa/profil/spieler/371003,Defensive Midfield,20,Croatia,Man City,Premier League,England,NA,TRUE,loan transfer,Summer,15,4,0,111
Getafe CF,LaLiga,Spain,2020,Arrivals,Darío Poveda,https://www.transfermarkt.com/dario-poveda/profil/spieler/399780,Centre-Forward,23,Spain,Atl. Madrid B,2ª B - Fase de descenso,Spain,NA,TRUE,loan transfer,Summer,4,1,0,4
Getafe CF,LaLiga,Spain,2020,Arrivals,José Carlos Lazo,https://www.transfermarkt.com/jose-carlos-lazo/profil/spieler/282410,Left Winger,24,Spain,UD Almería,LaLiga2,Spain,NA,TRUE,"End of loan Jun 30, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Arrivals,Enric Gallego,https://www.transfermarkt.com/enric-gallego/profil/spieler/114060,Centre-Forward,33,Spain,CA Osasuna,LaLiga,Spain,NA,TRUE,"End of loan Jun 30, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Arrivals,Ignasi Miquel,https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245,Centre-Back,27,Spain,Girona,LaLiga2,Spain,NA,TRUE,"End of loan Aug 24, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Arrivals,Iván Alejo,https://www.transfermarkt.com/ivan-alejo/profil/spieler/281755,Right Winger,25,Spain,Cádiz CF,LaLiga,Spain,NA,TRUE,"End of loan Jul 21, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Arrivals,Raúl Carnero,https://www.transfermarkt.com/raul-carnero/profil/spieler/139434,Left-Back,31,Spain,Real Valladolid,LaLiga,Spain,NA,TRUE,"End of loan Jul 20, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Arrivals,Jack Harper,https://www.transfermarkt.com/jack-harper/profil/spieler/147524,Centre-Forward,24,Scotland,Alcorcón,LaLiga2,Spain,NA,TRUE,"End of loan Jul 21, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Arrivals,Merveil Ndockyt,https://www.transfermarkt.com/merveil-ndockyt/profil/spieler/398886,Left Winger,22,Congo,NK Osijek,1.HNL,Croatia,NA,TRUE,"End of loan Jul 31, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Arrivals,Álvaro Jiménez,https://www.transfermarkt.com/alvaro-jimenez/profil/spieler/282406,Right Winger,25,Spain,Albacete,LaLiga2,Spain,NA,TRUE,"End of loan Jul 21, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Arrivals,Rubén Yáñez,https://www.transfermarkt.com/ruben-yanez/profil/spieler/246335,Goalkeeper,26,Spain,SD Huesca,LaLiga,Spain,NA,TRUE,"End of loan Jul 21, 2020",Summer,40,11,0,990
Getafe CF,LaLiga,Spain,2020,Arrivals,Hugo Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,Centre-Forward,20,Spain,Getafe CF B,2ª B - Fase de descenso,Spain,NA,FALSE,-,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,José Carlos Lazo,https://www.transfermarkt.com/jose-carlos-lazo/profil/spieler/282410,Left Winger,24,Spain,UD Almería,LaLiga2,Spain,4000000,FALSE,NA,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Enric Gallego,https://www.transfermarkt.com/enric-gallego/profil/spieler/114060,Centre-Forward,33,Spain,CA Osasuna,LaLiga,Spain,3000000,FALSE,NA,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Iván Alejo,https://www.transfermarkt.com/ivan-alejo/profil/spieler/281755,Right Winger,25,Spain,Cádiz CF,LaLiga,Spain,2000000,FALSE,NA,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Merveil Ndockyt,https://www.transfermarkt.com/merveil-ndockyt/profil/spieler/398886,Left Winger,22,Congo,NK Osijek,1.HNL,Croatia,550000,FALSE,NA,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Raúl Carnero,https://www.transfermarkt.com/raul-carnero/profil/spieler/139434,Left-Back,31,Spain,Real Valladolid,LaLiga,Spain,200000,FALSE,NA,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Jack Harper,https://www.transfermarkt.com/jack-harper/profil/spieler/147524,Centre-Forward,24,Scotland,FC Cartagena,LaLiga2,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Jorge Molina,https://www.transfermarkt.com/jorge-molina/profil/spieler/57825,Centre-Forward,38,Spain,Granada CF,LaLiga,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Vitorino Antunes,https://www.transfermarkt.com/vitorino-antunes/profil/spieler/44699,Left-Back,33,Portugal,Sporting CP,Liga Bwin,Portugal,0,FALSE,NA,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Álvaro Jiménez,https://www.transfermarkt.com/alvaro-jimenez/profil/spieler/282406,Right Winger,25,Spain,Albacete,LaLiga2,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Filip Manojlovic,https://www.transfermarkt.com/filip-manojlovic/profil/spieler/333323,Goalkeeper,24,Serbia,UD Sanse,2ª B - Fase de ascenso,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Amath Ndiaye,https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,Left Winger,24,Senegal,RCD Mallorca,LaLiga2,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Hugo Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,Centre-Forward,20,Spain,RM Castilla,2ª B - Fase de ascenso,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Ignasi Miquel,https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245,Centre-Back,27,Spain,CD Leganés,LaLiga2,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Fayçal Fajr,https://www.transfermarkt.com/faycal-fajr/profil/spieler/174344,Central Midfield,32,Morocco,Sivasspor,Süper Lig,Turkey,NA,FALSE,?,Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Marc Cucurella,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,Left-Back,21,Spain,Barcelona,LaLiga,Spain,NA,TRUE,"End of loan Jun 30, 2020",Summer,39,39,3,3324
Getafe CF,LaLiga,Spain,2020,Departures,Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,Left Winger,24,Brazil,Chelsea,Premier League,England,NA,TRUE,"End of loan Jun 30, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Jason,https://www.transfermarkt.com/jason/profil/spieler/263860,Right Winger,26,Spain,Valencia,LaLiga,Spain,NA,TRUE,"End of loan Aug 20, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Deyverson,https://www.transfermarkt.com/deyverson/profil/spieler/243541,Centre-Forward,29,Brazil,Palmeiras,Série A,Brazil,NA,TRUE,"End of loan Jun 30, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Peter Etebo,https://www.transfermarkt.com/peter-etebo/profil/spieler/409106,Central Midfield,24,Nigeria,Stoke City,Championship,England,NA,TRUE,"End of loan Aug 10, 2020",Summer,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Arrivals,Takefusa Kubo,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,Right Winger,19,Japan,Real Madrid,LaLiga,Spain,1250000,TRUE,NA,Winter,22,18,1,801
Getafe CF,LaLiga,Spain,2020,Arrivals,Carles Aleñá,https://www.transfermarkt.com/carles-alena/profil/spieler/284854,Central Midfield,23,Spain,Barcelona,LaLiga,Spain,NA,TRUE,loan transfer,Winter,22,22,2,1367
Getafe CF,LaLiga,Spain,2020,Arrivals,Soufiane Chakla,https://www.transfermarkt.com/soufiane-chakla/profil/spieler/236956,Centre-Back,27,Morocco,Villarreal,LaLiga,Spain,NA,TRUE,loan transfer,Winter,18,11,0,896
Getafe CF,LaLiga,Spain,2020,Arrivals,Jack Harper,https://www.transfermarkt.com/jack-harper/profil/spieler/147524,Centre-Forward,24,Scotland,FC Cartagena,LaLiga2,Spain,NA,TRUE,"End of loan Jan 31, 2021",Winter,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Leandro Chichizola,https://www.transfermarkt.com/leandro-chichizola/profil/spieler/95736,Goalkeeper,30,Argentina,FC Cartagena,LaLiga2,Spain,0,FALSE,NA,Winter,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Jack Harper,https://www.transfermarkt.com/jack-harper/profil/spieler/147524,Centre-Forward,24,Scotland,Villarreal CF B,2ª B - Fase de ascenso,Spain,NA,TRUE,loan transfer,Winter,NA,NA,NA,NA
Getafe CF,LaLiga,Spain,2020,Departures,Víctor Mollejo,https://www.transfermarkt.com/victor-mollejo/profil/spieler/505673,Right Winger,20,Spain,Atlético Madrid,LaLiga,Spain,NA,TRUE,"End of loan Jan 31, 2021",Winter,8,4,0,68
Getafe CF,LaLiga,Spain,2020,Departures,Ante Palaversa,https://www.transfermarkt.com/ante-palaversa/profil/spieler/371003,Defensive Midfield,20,Croatia,Man City,Premier League,England,NA,TRUE,"End of loan Jan 25, 2021",Winter,15,4,0,111
Getafe CF,LaLiga,Spain,2020,Departures,Abdoulay Diaby,https://www.transfermarkt.com/abdoulay-diaby/profil/spieler/148396,Right Winger,29,Mali,Sporting CP,Liga Bwin,Portugal,NA,TRUE,"End of loan Jan 17, 2021",Winter,11,3,0,121
Celta de Vigo,LaLiga,Spain,2020,Arrivals,Miguel Baeza,https://www.transfermarkt.com/miguel-baeza/profil/spieler/523977,Attacking Midfield,20,Spain,RM Castilla,2ª B - Fase de ascenso,Spain,2500000,FALSE,NA,Summer,40,24,1,621
Celta de Vigo,LaLiga,Spain,2020,Arrivals,Álvaro Vadillo,https://www.transfermarkt.com/alvaro-vadillo/profil/spieler/162074,Left Winger,25,Spain,Granada CF,LaLiga,Spain,0,FALSE,NA,Summer,5,0,0,0
Celta de Vigo,LaLiga,Spain,2020,Arrivals,Renato Tapia,https://www.transfermarkt.com/renato-tapia/profil/spieler/277137,Defensive Midfield,25,Peru,Feyenoord,Eredivisie,Netherlands,0,FALSE,NA,Summer,35,34,0,2817
Celta de Vigo,LaLiga,Spain,2020,Arrivals,David Costas,https://www.transfermarkt.com/david-costas/profil/spieler/276111,Centre-Back,25,Spain,UD Almería,LaLiga2,Spain,NA,TRUE,"End of loan Aug 17, 2020",Summer,8,0,0,0
Celta de Vigo,LaLiga,Spain,2020,Arrivals,Jozabed Sánchez,https://www.transfermarkt.com/jozabed-sanchez/profil/spieler/207924,Central Midfield,29,Spain,Girona,LaLiga2,Spain,NA,TRUE,"End of loan Aug 24, 2020",Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Arrivals,Emre Mor,https://www.transfermarkt.com/emre-mor/profil/spieler/283223,Right Winger,22,Turkey,Olympiacos,Super League 1,Greece,NA,TRUE,"End of loan Jun 30, 2020",Summer,19,13,1,623
Celta de Vigo,LaLiga,Spain,2020,Arrivals,Robert Mazan,https://www.transfermarkt.com/robert-mazan/profil/spieler/181619,Left-Back,26,Slovakia,CD Tenerife,LaLiga2,Spain,NA,TRUE,"End of loan Jun 30, 2020",Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Departures,Pione Sisto,https://www.transfermarkt.com/pione-sisto/profil/spieler/252641,Left Winger,25,Denmark,FC Midtjylland,Superligaen,Denmark,2500000,FALSE,NA,Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Departures,Robert Mazan,https://www.transfermarkt.com/robert-mazan/profil/spieler/181619,Left-Back,26,Slovakia,Mlada Boleslav,Fortuna Liga,Czech Republic,0,FALSE,NA,Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Departures,Álvaro Vadillo,https://www.transfermarkt.com/alvaro-vadillo/profil/spieler/162074,Left Winger,26,Spain,Espanyol,LaLiga2,Spain,NA,TRUE,loan transfer,Summer,5,0,0,0
Celta de Vigo,LaLiga,Spain,2020,Departures,Gabriel Fernández,https://www.transfermarkt.com/gabriel-fernandez/profil/spieler/259930,Centre-Forward,26,Uruguay,Real Zaragoza,LaLiga2,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Departures,Jozabed Sánchez,https://www.transfermarkt.com/jozabed-sanchez/profil/spieler/207924,Central Midfield,29,Spain,Málaga CF,LaLiga2,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Departures,Juan Hernández,https://www.transfermarkt.com/juan-hernandez/profil/spieler/349873,Right Winger,25,Spain,CE Sabadell ,LaLiga2,Spain,NA,TRUE,loan transfer,Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Departures,Rafinha,https://www.transfermarkt.com/rafinha/profil/spieler/129473,Attacking Midfield,27,Brazil,Barcelona,LaLiga,Spain,NA,TRUE,"End of loan Jul 20, 2020",Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Departures,Fedor Smolov,https://www.transfermarkt.com/fedor-smolov/profil/spieler/50355,Centre-Forward,30,Russia,Loko Moscow,Premier Liga,Russia,NA,TRUE,"End of loan Jul 27, 2020",Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Departures,Pape Cheikh,https://www.transfermarkt.com/pape-cheikh/profil/spieler/336828,Central Midfield,22,Senegal,Olympique Lyon,Ligue 1,France,NA,TRUE,"End of loan Jul 20, 2020",Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Departures,Filip Bradaric,https://www.transfermarkt.com/filip-bradaric/profil/spieler/238486,Defensive Midfield,28,Croatia,Cagliari Calcio,Serie A,Italy,NA,TRUE,"End of loan Jul 20, 2020",Summer,NA,NA,NA,NA
Celta de Vigo,LaLiga,Spain,2020,Arrivals,Augusto Solari,https://www.transfermarkt.com/augusto-solari/profil/spieler/282694,Right Winger,29,Argentina,Racing Club,NA,Argentina,500000,FALSE,NA,Winter,16,16,2,478
Celta de Vigo,LaLiga,Spain,2020,Arrivals,Facundo Ferreyra,https://www.transfermarkt.com/facundo-ferreyra/profil/spieler/93795,Centre-Forward,29,Argentina,Benfica,Liga Bwin,Portugal,0,FALSE,NA,Winter,15,13,1,293
Celta de Vigo,LaLiga,Spain,2020,Arrivals,Aarón Martín,https://www.transfermarkt.com/aaron-martin/profil/spieler/251878,Left-Back,23,Spain,1.FSV Mainz 05,Bundesliga,Germany,NA,TRUE,loan transfer,Winter,22,20,0,1630
Celta de Vigo,LaLiga,Spain,2020,Departures,Okay Yokuslu,https://www.transfermarkt.com/okay-yokuslu/profil/spieler/137616,Defensive Midfield,26,Turkey,West Brom,Premier League,England,NA,TRUE,loan transfer,Winter,21,14,0,607
Celta de Vigo,LaLiga,Spain,2020,Departures,Lucas Olaza,https://www.transfermarkt.com/lucas-olaza/profil/spieler/216240,Left-Back,26,Uruguay,Boca Juniors,NA,Argentina,NA,TRUE,"End of loan Jan 31, 2021",Winter,21,18,0,1617
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Jota Peleteiro,https://www.transfermarkt.com/jota-peleteiro/profil/spieler/176591,Right Winger,29,Spain,Aston Villa,Premier League,England,0,FALSE,NA,Summer,33,25,0,1492
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Carlos Isaac,https://www.transfermarkt.com/carlos-isaac/profil/spieler/396324,Right-Back,22,Spain,Atl. Madrid B,2ª B - Fase de descenso,Spain,0,FALSE,NA,Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Tomás Tavares,https://www.transfermarkt.com/tomas-tavares/profil/spieler/550549,Right-Back,19,Portugal,Benfica,Liga Bwin,Portugal,NA,TRUE,loan transfer,Summer,14,5,0,238
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Florian Lejeune,https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,Centre-Back,29,France,Newcastle,Premier League,England,NA,TRUE,loan transfer,Summer,37,36,1,3115
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Rodrigo Battaglia,https://www.transfermarkt.com/rodrigo-battaglia/profil/spieler/89297,Central Midfield,29,Argentina,Sporting CP,Liga Bwin,Portugal,NA,TRUE,loan transfer,Summer,37,35,1,2612
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Deyverson,https://www.transfermarkt.com/deyverson/profil/spieler/243541,Centre-Forward,29,Brazil,Palmeiras,Série A,Brazil,NA,TRUE,loan transfer,Summer,38,29,1,960
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Ermedin Demirovic,https://www.transfermarkt.com/ermedin-demirovic/profil/spieler/335457,Centre-Forward,22,Bosnia-Herzegovina,FC St. Gallen,Super League,Switzerland,NA,TRUE,"End of loan Aug 4, 2020",Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Patrick Twumasi,https://www.transfermarkt.com/patrick-twumasi/profil/spieler/188651,Right Winger,26,Ghana,Gaziantep FK,Süper Lig,Turkey,NA,TRUE,"End of loan Jun 30, 2020",Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,John Guidetti,https://www.transfermarkt.com/john-guidetti/profil/spieler/98596,Centre-Forward,28,Sweden,Hannover 96,2. Bundesliga,Germany,NA,TRUE,"End of loan Jun 30, 2020",Summer,36,13,3,388
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Burgui,https://www.transfermarkt.com/burgui/profil/spieler/246277,Left Winger,26,Spain,Real Zaragoza,LaLiga2,Spain,NA,TRUE,"End of loan Aug 17, 2020",Summer,21,3,0,58
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Antonio Sivera,https://www.transfermarkt.com/antonio-sivera/profil/spieler/298197,Goalkeeper,24,Spain,UD Almería,LaLiga2,Spain,NA,TRUE,"End of loan Aug 17, 2020",Summer,41,4,0,342
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Ramón Miérez,https://www.transfermarkt.com/ramon-mierez/profil/spieler/435022,Centre-Forward,23,Argentina,CD Tenerife,LaLiga2,Spain,NA,TRUE,"End of loan Jul 21, 2020",Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Saúl García,https://www.transfermarkt.com/saul-garcia/profil/spieler/249471,Left-Back,25,Spain,Rayo Vallecano,LaLiga2,Spain,NA,TRUE,"End of loan Jul 21, 2020",Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Adrián Diéguez,https://www.transfermarkt.com/adrian-dieguez/profil/spieler/355335,Centre-Back,24,Spain,Alcorcón,LaLiga2,Spain,NA,TRUE,"End of loan Jul 21, 2020",Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Olivier Verdon,https://www.transfermarkt.com/olivier-verdon/profil/spieler/504125,Centre-Back,24,Benin,KAS Eupen,Jupiler Pro League,Belgium,NA,TRUE,"End of loan Jun 30, 2020",Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Javi Muñoz,https://www.transfermarkt.com/javi-munoz/profil/spieler/282421,Central Midfield,25,Spain,CD Tenerife,LaLiga2,Spain,NA,TRUE,"End of loan Jul 21, 2020",Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Anderson Cruz,https://www.transfermarkt.com/anderson-cruz/profil/spieler/533060,Left Winger,24,Angola,CF Fuenlabrada,LaLiga2,Spain,NA,TRUE,"End of loan Aug 12, 2020",Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,José Luis Rodríguez,https://www.transfermarkt.com/jose-luis-rodriguez/profil/spieler/425028,Left Winger,22,Panama,Depor. Alavés B,2ª B - Fase de descenso,Spain,NA,FALSE,-,Summer,NA,NA,NA,NA
Deportivo Alavés,LaLiga,Spain,2020,Arrivals,Javi López,https://www.transfermarkt.com/javi-lopez/profil/spieler/568158,Left-Back,18,Spain,Depor. Alavés B,2ª B - Fase de descenso,Spain,NA,FALSE,-,Summer,33,11,0,396
Deportivo Alavés,LaLiga,Spain,2020,Departures,Ermedin Demirovic,https://www.transfermarkt.com/ermedin-demirovic/profil/spieler/335457,Centre-Forward,22,Bosnia-Herzegovina,SC Freiburg,Bundesliga,Germany,3700000,FALSE,NA,Summer,NA,NA,NA,NA
